time,utm_x,utm_y,utm_z,theta,wind_speed,wind_dir,drone,seconds_after_takeoff
2022-08-24 10:40:50,513122,8265514,120.93025604794552,277.9853797520543,2.5675593852996825,1.8427462787628177,drone90,890
2022-08-24 10:40:55,513119,8265601,119.08620637140488,277.988910323534,2.6515307712554934,1.7689337682723998,drone90,895
2022-08-24 10:41:00,513115,8265697,120.73812336083795,277.8516153809136,2.6641898002624513,1.8167495832443237,drone90,900
2022-08-24 10:41:05,513121,8265796,124.46943066200853,278.1768728612314,2.686534826278687,1.977112048149109,drone90,905
2022-08-24 10:41:10,513117,8265889,127.65695077996229,278.3528651179326,2.700473356246948,2.023765392303467,drone90,910
2022-08-24 10:41:15,513116,8265983,126.01789502010581,278.35548230148004,2.664850666046142,2.0036751213073734,drone90,915
2022-08-24 10:41:20,513113,8266075,123.63624077419759,278.34889045577097,2.661601175308228,1.9367363595962523,drone90,920
2022-08-24 10:41:25,513110,8266162,119.01167549762108,278.21859421683877,2.7687823066711426,1.8189528331756588,drone90,925
2022-08-24 10:41:30,513109,8266253,116.6806974757748,278.0653591451799,2.8003424415588376,1.785363668441772,drone90,930
2022-08-24 10:41:35,513123,8266349,115.1069136782827,278.1103249913692,2.760847005844116,1.9002059030532839,drone90,935
2022-08-24 10:41:40,513116,8266451,118.23325904485732,278.0326091904636,2.80263302230835,2.1158736515045162,drone90,940
2022-08-24 10:41:45,513111,8266554,121.41201454757129,277.9769237296032,2.95038074684143,2.372146696090698,drone90,945
2022-08-24 10:41:50,513111,8266660,124.64838745264501,278.0939846223636,3.126385360717774,2.627989879608154,drone90,950
2022-08-24 10:41:55,513111,8266764,126.5160794703999,278.2090046327308,3.1997070159912107,2.791840047836304,drone90,955
2022-08-24 10:42:00,513108,8266869,125.24845073949749,278.5605240246946,3.2003808860778813,2.8902475166320807,drone90,960
2022-08-24 10:42:05,513092,8266968,121.49984168278323,278.8021139585736,3.226502462387085,2.959074180603028,drone90,965
2022-08-24 10:42:10,513021,8266978,120.59429656812111,278.94448026850887,3.0966319313049318,3.002661407470703,drone90,970
2022-08-24 10:42:15,512942,8266966,120.87888234444574,278.9858445044979,2.853373168945313,3.0999572887420657,drone90,975
2022-08-24 10:42:20,512865,8266962,120.4824397912492,278.8253199044574,2.567695116043091,3.206801803588867,drone90,980
2022-08-24 10:42:25,512856,8266894,118.36210441541758,278.8104839199496,2.291909170150757,3.320075923919677,drone90,985
2022-08-24 10:42:30,512874,8266818,121.21627352091407,278.8369209594889,2.085602472305298,3.3716896858215337,drone90,990
2022-08-24 10:42:35,512875,8266745,124.94819406981063,278.64833672560565,2.0513296012878413,3.3203960609436036,drone90,995
2022-08-24 10:42:40,512874,8266669,127.2296965107917,278.68871648552727,2.078118082046509,3.2928714923858644,drone90,1000
2022-08-24 10:42:45,512875,8266591,121.64275049812841,278.6110869223432,2.1494386463165283,3.2725977096557615,drone90,1005
2022-08-24 10:42:50,512873,8266515,115.16406527236617,278.74642007810127,2.269369165420532,3.2486642093658444,drone90,1010
2022-08-24 10:42:55,512874,8266440,114.91355930322246,278.7901259855446,2.2805331745147703,3.2565293292999273,drone90,1015
2022-08-24 10:43:00,512869,8266363,112.68765033577401,278.7573627167956,2.2540309391021727,3.2526517848968504,drone90,1020
2022-08-24 10:43:05,512874,8266285,118.28404335858713,278.74662429475853,2.1482647457122805,3.2690654048919683,drone90,1025
2022-08-24 10:43:10,512873,8266206,122.90733499657355,278.8636316970774,2.0066439180374145,3.2856174030303955,drone90,1030
2022-08-24 10:43:15,512875,8266124,125.23349115527776,278.8771390490759,1.8185020027160643,3.33712663269043,drone90,1035
2022-08-24 10:43:20,512879,8266047,124.20354276510923,278.7915485522552,1.7301554384231566,3.3563234004974363,drone90,1040
2022-08-24 10:43:25,512878,8265967,120.15909611153086,278.6478342186041,1.6982272377014163,3.429118146896362,drone90,1045
2022-08-24 10:43:30,512875,8265890,121.96876295558604,278.5527206060428,1.772361284255982,3.480612558364868,drone90,1050
2022-08-24 10:43:35,512877,8265813,122.91270276992077,278.3896279357005,1.8834030818939211,3.4355234107971184,drone90,1055
2022-08-24 10:43:40,512880,8265737,124.61982517799588,278.3795891867397,1.9906028995513914,3.3681563720703123,drone90,1060
2022-08-24 10:43:45,512885,8265661,124.87788765596588,278.3658870024764,2.101643222808838,3.2543380165100095,drone90,1065
2022-08-24 10:43:50,512879,8265581,123.0109746507812,278.30701960472044,2.1225790882110593,3.2390809059143058,drone90,1070
2022-08-24 10:43:55,512878,8265499,122.96487158380846,278.31796918330934,2.0754096050262447,3.3220596466064456,drone90,1075
2022-08-24 10:44:00,512886,8265418,122.94003767616823,278.1367383077213,1.977151084899902,3.378493812561036,drone90,1080
2022-08-24 10:44:05,512887,8265340,124.848243121069,278.05185437229596,1.9844171705245972,3.3603974323272703,drone90,1085
2022-08-24 10:44:10,512881,8265260,121.33815964764972,278.0978406362691,2.024670419692994,3.365423782348633,drone90,1090
2022-08-24 10:44:15,512884,8265180,118.08127320379435,278.34700001766686,1.9993707361221311,3.4032649707794187,drone90,1095
2022-08-24 10:44:20,512887,8265102,117.72370690208295,278.54747068654456,1.9346239995956425,3.4532095737457276,drone90,1100
2022-08-24 10:44:25,512882,8265026,119.08838054577905,278.5213143325408,1.9038372402191162,3.5102397747039795,drone90,1105
2022-08-24 10:44:30,512883,8264956,119.43106751866858,278.392172474198,2.066900012016297,3.445214685440064,drone90,1110
2022-08-24 10:44:35,512884,8264890,119.82456111050696,278.36444353829137,2.4223388843536378,3.2461885890960693,drone90,1115
2022-08-24 10:44:40,512884,8264826,121.5322299316745,278.3655775685911,2.825176654815674,3.1402311286926263,drone90,1120
2022-08-24 10:44:45,512886,8264757,119.7730518756376,278.25949441495345,3.08259765625,3.07200658416748,drone90,1125
2022-08-24 10:44:50,512882,8264680,117.06462233764012,278.31742675792924,3.0437763805389406,3.0728359775543215,drone90,1130
2022-08-24 10:44:55,512884,8264597,117.48586033520367,278.4478275617062,2.782910785675049,3.147115503311157,drone90,1135
2022-08-24 10:45:00,512891,8264521,123.9890033965798,278.28500642637306,2.5922871952056883,3.1686115970611572,drone90,1140
2022-08-24 10:45:05,512887,8264448,125.8864893784064,278.16225275057496,2.56655885887146,3.1756264362335207,drone90,1145
2022-08-24 10:45:10,512892,8264368,125.6019734894827,278.43196438454873,2.492498741149902,3.2087843532562252,drone90,1150
2022-08-24 10:45:15,512892,8264280,119.80747381657906,278.6881119490088,2.3500820045471196,3.2740833358764645,drone90,1155
2022-08-24 10:45:20,512890,8264197,117.52245328330984,278.6714257744567,2.2028228816986086,3.387082391738892,drone90,1160
2022-08-24 10:45:25,512889,8264118,114.22909417372473,278.64074447415925,2.109417709350586,3.4875646266937252,drone90,1165
