time,step_counter,utm_x,utm_y,utm_z,theta,wind_speed,wind_direction,drone,seconds_after_takeoff,grid_x,grid_y,grid_z
2022-08-24 10:26:05,5,513279,8265342,18.092967820790605,279.1494686898184,0.0,0.0,drone90,5,55,129,4
2022-08-24 10:26:10,5,513278,8265333,36.35930172083913,278.48302219489017,0.0877272434234619,0.11406166267395,drone90,10,55,129,5
2022-08-24 10:26:15,5,513273,8265258,58.06872474763385,277.6529784510922,1.833203077316284,2.616081046104431,drone90,15,55,124,7
2022-08-24 10:26:20,5,513351,8265248,91.51666790998068,277.4192600942455,1.910148938179016,2.8402123603820804,drone90,20,60,123,9
2022-08-24 10:26:25,5,513396,8265327,116.74468786953908,277.32972482561433,2.0640866689682005,2.590659317016601,drone90,25,63,128,10
2022-08-24 10:26:30,5,513408,8265429,125.49307945140602,277.1355053468282,2.320105392456054,2.5047662887573243,drone90,30,63,135,10
2022-08-24 10:26:35,5,513437,8265521,128.90521019986596,277.3967253337203,2.617151082992553,2.521413074493408,drone90,35,65,140,10
2022-08-24 10:26:40,5,513450,8265619,126.86303478718078,277.63460385092634,2.9594719772338864,2.5622434482574463,drone90,40,66,147,10
2022-08-24 10:26:45,5,513469,8265727,121.87833253831027,277.603486583839,3.445173923492431,2.608637929916382,drone90,45,67,153,10
2022-08-24 10:26:50,5,513494,8265837,122.3809972737691,277.8235394126209,3.90013292503357,2.6817129917144777,drone90,50,69,160,10
2022-08-24 10:26:55,5,513514,8265940,127.71744942331266,278.6826751412745,4.126516754150391,2.721303041458131,drone90,55,70,167,10
2022-08-24 10:27:00,5,513530,8266035,126.03527163902363,278.7459884663091,4.0123193740844725,2.700269269943237,drone90,60,71,173,10
2022-08-24 10:27:05,5,513553,8266136,120.70081713547376,278.6355558629133,3.8631286277771,2.6756512393951417,drone90,65,72,179,10
2022-08-24 10:27:10,5,513570,8266241,122.7707240169618,278.1714702163714,3.885436634063721,2.6883027400970456,drone90,70,73,185,10
2022-08-24 10:27:15,5,513592,8266342,119.00030187775374,278.0418803012858,3.907829555511474,2.700355314254761,drone90,75,75,192,10
2022-08-24 10:27:20,5,513611,8266439,120.07067815834424,278.09142485800044,3.844928649902343,2.692465213775635,drone90,80,76,198,10
2022-08-24 10:27:25,5,513630,8266529,120.56138068612071,278.0685560303057,3.655464368820191,2.6534033870697025,drone90,85,77,203,10
2022-08-24 10:27:30,5,513646,8266620,121.6645085735363,278.1342600678935,3.432448574066162,2.594993003845215,drone90,90,78,209,10
2022-08-24 10:27:35,5,513664,8266714,122.6532135780952,278.0992009899242,3.2754611854553226,2.538505516052246,drone90,95,79,215,10
2022-08-24 10:27:40,5,513683,8266803,118.6521938054038,278.05761985206846,3.0787902336120605,2.462043027877808,drone90,100,80,221,10
2022-08-24 10:27:45,5,513700,8266892,114.00146459559836,278.1068995649163,2.87974666404724,2.375530843734741,drone90,105,82,226,10
2022-08-24 10:27:50,5,513730,8266981,113.31947469033082,278.1891250830599,2.8109949569702146,2.350504915237427,drone90,110,83,232,10
2022-08-24 10:27:55,5,513798,8266989,117.55588818726316,278.19136199429886,2.774156673431396,2.3731283340454112,drone90,115,88,232,10
2022-08-24 10:28:00,5,513828,8266925,123.7407009999994,278.24093382397376,2.623610559463501,2.396279260635376,drone90,120,90,228,10
2022-08-24 10:28:05,5,513832,8266856,126.53327534635324,278.35888848301454,2.556579088211059,2.489345096588135,drone90,125,90,224,10
2022-08-24 10:28:10,5,513829,8266779,120.91349159950698,278.4702705176419,2.509762369155883,2.592926212310791,drone90,130,90,219,10
2022-08-24 10:28:15,5,513831,8266699,119.34836330915982,278.5449166537761,2.437636562347412,2.669725784301758,drone90,135,90,214,10
2022-08-24 10:28:20,5,513828,8266622,120.64650554840036,278.388378917342,2.3835516071319582,2.7330597000122068,drone90,140,90,209,10
2022-08-24 10:28:25,5,513835,8266546,120.9411568096108,278.32732481196405,2.3509395923614504,2.781782367706299,drone90,145,90,205,10
2022-08-24 10:28:30,5,513831,8266469,119.18113804776468,278.29634870868153,2.2836028194427493,2.7988931312561034,drone90,150,90,200,10
2022-08-24 10:28:35,5,513829,8266384,120.0010650136873,278.4336502214907,2.203590539932251,2.745046457290649,drone90,155,90,194,10
2022-08-24 10:28:40,5,513837,8266297,125.83284919935804,278.3413666643176,2.029417664527893,2.617687128067016,drone90,160,90,189,10
2022-08-24 10:28:45,5,513836,8266212,130.5571060024585,278.34579802912145,1.8230883102416997,2.473394943237305,drone90,165,90,184,10
2022-08-24 10:28:50,5,513836,8266123,130.51667129809977,278.4340847631289,1.6469996213912967,2.3622886924743653,drone90,170,90,178,10
2022-08-24 10:28:55,5,513845,8266032,125.84076073837382,278.4031041226579,1.5033129053115848,2.2795755691528328,drone90,175,91,172,10
2022-08-24 10:29:00,5,513839,8265943,119.58883642143432,278.25424892746923,1.4457763471603395,2.2545922489166266,drone90,180,90,167,10
2022-08-24 10:29:05,5,513838,8265866,123.5059014649876,278.2928227882672,1.5855119466781615,2.3931671943664554,drone90,185,90,162,10
2022-08-24 10:29:10,5,513841,8265795,120.40422784140432,278.3092233764723,1.9040429563522336,2.6296086196899413,drone90,190,90,158,10
2022-08-24 10:29:15,5,513842,8265724,115.2404353012286,278.2874346955704,2.228704647064209,2.7976121730804446,drone90,195,90,153,10
2022-08-24 10:29:20,5,513837,8265656,115.1476897426414,278.2413775762752,2.524102174758911,2.9312951488494874,drone90,200,90,149,10
2022-08-24 10:29:25,5,513839,8265591,117.39597025867984,278.1658710200343,2.752368417739868,3.0123154888153083,drone90,205,90,145,10
2022-08-24 10:29:30,5,513839,8265526,118.51634870460776,278.09688261009114,2.9784479064941403,3.056446128845215,drone90,210,90,141,10
2022-08-24 10:29:35,5,513841,8265459,122.41516403993153,278.0526611163199,3.151103464126587,3.0784616985321045,drone90,215,90,137,10
2022-08-24 10:29:40,5,513843,8265393,124.95506310411038,278.0603926419253,3.2999812431335456,3.091916934967041,drone90,220,90,132,10
2022-08-24 10:29:45,5,513841,8265323,121.33744767139471,278.2550812929932,3.418377065658569,3.10772216796875,drone90,225,90,128,10
2022-08-24 10:29:50,5,513842,8265251,115.95822863180884,278.2107975663948,3.4760167083740234,3.130981727600097,drone90,230,90,124,10
2022-08-24 10:29:55,5,513842,8265183,118.80734727949697,278.02055734525567,3.5405974044799806,3.151190757751465,drone90,235,90,119,10
2022-08-24 10:30:00,5,513844,8265118,121.07607898383006,278.0974629648093,3.6367480182647705,3.171966344833374,drone90,240,91,115,10
2022-08-24 10:30:05,5,513845,8265049,123.6463136378014,278.1750832822019,3.669767038345337,3.1696327915191653,drone90,245,91,111,10
2022-08-24 10:30:10,5,513844,8264978,121.01525290244618,278.22490512797015,3.643919424057007,3.155991268157959,drone90,250,91,107,10
2022-08-24 10:30:15,5,513843,8264903,118.62513485054976,278.2415890115605,3.503651956558227,3.1320302639007567,drone90,255,90,102,10
2022-08-24 10:30:20,5,513845,8264829,118.66312767328628,278.2525983341872,3.321638385772705,3.1025668869018554,drone90,260,91,97,10
2022-08-24 10:30:25,5,513849,8264757,124.12444369711577,278.10437154273114,3.1930986557006835,3.079572057723999,drone90,265,91,93,10
2022-08-24 10:30:30,5,513846,8264686,123.2186995756118,278.0609821230238,3.179933931350708,3.085368368148804,drone90,270,91,88,10
2022-08-24 10:30:35,5,513845,8264609,119.40701503855992,278.1970213961591,3.137149011611938,3.0858623600006103,drone90,275,91,83,10
2022-08-24 10:30:40,5,513849,8264531,122.83308508039909,278.22714857638863,2.9776873435974123,3.0641874771118167,drone90,280,91,79,10
2022-08-24 10:30:45,5,513850,8264451,121.5699341502913,278.18086117170253,2.7687375316619875,3.026642198562622,drone90,285,91,74,10
2022-08-24 10:30:50,5,513850,8264367,120.39595981733004,278.04515331290065,2.4851102924346926,2.96319973564148,drone90,290,91,68,10
2022-08-24 10:30:55,5,513850,8264285,124.56727962095177,277.9482502227047,2.253458271026612,2.891780160903931,drone90,295,91,63,10
2022-08-24 10:31:00,5,513852,8264206,125.36988322670476,277.886270664296,2.158580379486084,2.8558922863006595,drone90,300,91,58,10
2022-08-24 10:31:05,5,513852,8264123,122.90638540390664,277.8048969744914,2.07488604927063,2.8266689014434814,drone90,305,91,53,10
2022-08-24 10:31:10,5,513853,8264040,120.13721778436624,277.99750907593216,1.94841587638855,2.78295006942749,drone90,310,91,48,10
2022-08-24 10:31:15,5,513852,8263957,118.35434052447695,277.79444824783167,1.844062357902527,2.734800876617432,drone90,315,91,43,10
2022-08-24 10:31:20,5,513853,8263878,118.87002111040631,277.6037016966749,1.8132031030654905,2.672039499282836,drone90,320,91,38,10
2022-08-24 10:31:25,5,513856,8263803,118.42427413810688,277.5442925560852,1.893954656600952,2.693541652679444,drone90,325,91,33,10
2022-08-24 10:31:30,5,513855,8263730,119.5039012784337,277.4734890121615,2.053872272491455,2.7662520999908446,drone90,330,91,29,10
2022-08-24 10:31:35,5,513852,8263655,119.8128255362454,277.5930001331627,2.198154680252075,2.8312454147338864,drone90,335,91,24,10
2022-08-24 10:31:40,5,513856,8263577,117.23577904132,277.9811402482181,2.249911417007445,2.858508190155029,drone90,340,91,19,10
2022-08-24 10:31:45,5,513818,8263513,119.53061743421624,278.17986909372195,2.245800514221191,2.8211264286041264,drone90,345,89,15,10
2022-08-24 10:31:50,5,513720,8263502,123.5617196939933,277.6925839155654,2.349905338287354,2.6735405960083005,drone90,350,83,14,10
2022-08-24 10:31:55,5,513623,8263500,124.63682241445936,277.47006828497894,2.518769348144531,2.524097370147705,drone90,355,77,14,10
2022-08-24 10:32:00,5,513588,8263570,121.5644845650448,277.542451600126,2.499580312728882,2.471910314559937,drone90,360,75,19,10
2022-08-24 10:32:05,5,513611,8263662,121.367061374259,277.64670600855175,2.417483819961548,2.4538064517974854,drone90,365,76,24,10
2022-08-24 10:32:10,5,513617,8263757,123.10621161847234,277.7370994813026,2.350086849212645,2.4652356643676754,drone90,370,76,30,10
2022-08-24 10:32:15,5,513612,8263852,121.50144742413336,277.5684493029096,2.3033397274017338,2.463965127944946,drone90,375,76,36,10
2022-08-24 10:32:20,5,513612,8263949,119.45544701695728,277.41225234155,2.285474029541015,2.4911251754760744,drone90,380,76,42,10
2022-08-24 10:32:25,5,513613,8264045,118.97526506534297,277.744067330346,2.282087034225464,2.518254425048828,drone90,385,76,48,10
2022-08-24 10:32:30,5,513611,8264143,120.02196312015776,277.4142692944937,2.303848768234253,2.559131015777588,drone90,390,76,54,10
2022-08-24 10:32:35,5,513612,8264242,120.92869796876091,277.3531504802111,2.328209440231323,2.6093366394042974,drone90,395,76,61,10
2022-08-24 10:32:40,5,513607,8264341,121.99780823240228,277.56679136849726,2.3437877311706545,2.647782562255859,drone90,400,76,67,10
2022-08-24 10:32:45,5,513609,8264439,123.26319308059384,278.105580313446,2.3482847480773925,2.654436185836792,drone90,405,76,73,10
2022-08-24 10:32:50,5,513607,8264533,123.42275597691592,278.2931394207915,2.345482873916626,2.576535951614379,drone90,410,76,79,10
2022-08-24 10:32:55,5,513605,8264630,122.69589470413123,277.82375133935915,2.3345592269897466,2.5067279930114745,drone90,415,76,85,10
2022-08-24 10:33:00,5,513607,8264730,121.97020179727602,277.93727874410024,2.353598192214966,2.512420915603638,drone90,420,76,91,10
2022-08-24 10:33:05,5,513605,8264823,120.00246070414472,278.0561036627242,2.4086837081909183,2.437369066238403,drone90,425,76,97,10
2022-08-24 10:33:10,5,513606,8264914,118.34155801820124,278.08227964838323,2.4245554485321046,2.3356630229949946,drone90,430,76,103,10
2022-08-24 10:33:15,5,513603,8265003,118.84675543160388,277.9214240609172,2.463716905593873,2.2106484851837163,drone90,435,75,108,10
2022-08-24 10:33:20,5,513605,8265096,117.62999366596536,277.92899431337474,2.4819221134185794,2.1227651138305665,drone90,440,76,114,10
2022-08-24 10:33:25,5,513604,8265192,119.58680389866554,277.8791118810976,2.457230438232422,2.1348527412414557,drone90,445,76,120,10
2022-08-24 10:33:30,5,513604,8265288,120.6459356612658,277.92426335995503,2.4313028182983403,2.221807748794556,drone90,450,76,126,10
2022-08-24 10:33:35,5,513603,8265385,124.50144875903447,277.9777104695136,2.415823862075806,2.336565553665161,drone90,455,75,132,10
2022-08-24 10:33:40,5,513601,8265486,125.70618392079868,278.1088857494335,2.4647245330810543,2.483826311111451,drone90,460,75,138,10
2022-08-24 10:33:45,5,513595,8265592,125.0948153303789,278.0248041461602,2.6245734634399414,2.666705324172974,drone90,465,75,145,10
2022-08-24 10:33:50,5,513599,8265700,124.21600718884856,278.04382636026696,2.7894790878295903,2.8152025375366208,drone90,470,75,152,10
2022-08-24 10:33:55,5,513597,8265806,123.78182985985468,277.68596345941666,2.8923527030944824,2.9091466979980467,drone90,475,75,158,10
2022-08-24 10:34:00,5,513596,8265913,125.7492296779042,277.87664207381255,3.020951602935791,2.989722736358643,drone90,480,75,165,10
2022-08-24 10:34:05,5,513596,8266021,120.37622949316908,278.13787490995634,3.1369175395965576,3.048313320159912,drone90,485,75,172,10
2022-08-24 10:34:10,5,513596,8266123,117.35739112644778,278.2423001244525,3.113532005310059,3.051336057662964,drone90,490,75,178,10
2022-08-24 10:34:15,5,513593,8266222,117.8347619103458,278.1789268870973,3.0367647094726564,3.0350538711547856,drone90,495,75,184,10
2022-08-24 10:34:20,5,513594,8266324,121.23993145253144,278.0523141450512,3.02981597328186,3.041486616134644,drone90,500,75,191,10
2022-08-24 10:34:25,5,513596,8266430,120.43629291802792,278.0524872565345,3.1561325092315675,3.079589456558228,drone90,505,75,197,10
2022-08-24 10:34:30,5,513591,8266538,119.35743372215128,277.8305477823372,3.3354525814056397,3.1260179080963133,drone90,510,75,204,10
2022-08-24 10:34:35,5,513592,8266643,120.44380909812512,277.82723507776626,3.4333598213195806,3.1520609912872315,drone90,515,75,211,10
2022-08-24 10:34:40,5,513590,8266747,122.74862665601852,278.05875808523496,3.4771506271362305,3.1647831897735594,drone90,520,75,217,10
2022-08-24 10:34:45,5,513591,8266856,120.84343175119072,278.0566786507949,3.5990549621582035,3.1884092235565182,drone90,525,75,224,10
2022-08-24 10:34:50,5,513578,8266958,121.35231322241286,278.52305099398694,3.762182334899903,3.207794063568115,drone90,530,74,230,10
2022-08-24 10:34:55,5,513502,8266977,120.63114016052134,278.32260983509025,3.737531057357789,3.181694520950317,drone90,535,69,231,10
2022-08-24 10:35:00,5,513414,8266973,118.43131895114388,278.3970273244555,3.539150386810303,3.147592025756836,drone90,540,64,231,10
2022-08-24 10:35:05,5,513339,8266959,120.0499611079012,278.6668307549096,3.3178574008941646,3.1062721614837647,drone90,545,59,230,10
2022-08-24 10:35:10,5,513344,8266896,122.94708065354568,278.6134326851559,3.220148307800293,3.063604209899902,drone90,550,59,226,10
2022-08-24 10:35:15,5,513349,8266828,122.8756194506808,278.6585884756236,3.26325590133667,3.0050740547180177,drone90,555,60,222,10
2022-08-24 10:35:20,5,513352,8266758,121.32912073389907,278.3480185774429,3.314528089523316,2.9466221122741696,drone90,560,60,218,10
2022-08-24 10:35:25,5,513353,8266690,119.94323435169142,278.3207712720793,3.378749893188477,2.909419105529785,drone90,565,60,214,10
2022-08-24 10:35:30,5,513351,8266619,119.85642746295984,278.3673921767698,3.40256902885437,2.8755568618774414,drone90,570,60,209,10
2022-08-24 10:35:35,5,513350,8266550,119.397874592269,278.59456362875,3.3846247291564944,2.868578983306885,drone90,575,60,205,10
2022-08-24 10:35:40,5,513352,8266480,123.59377436187712,278.8077944924439,3.3700765972137448,2.8768984165191656,drone90,580,60,200,10
2022-08-24 10:35:45,5,513354,8266408,123.1709221299238,278.8068455761817,3.286202079772949,2.9040983409881598,drone90,585,60,196,10
2022-08-24 10:35:50,5,513355,8266332,121.47492388035428,278.7984112371849,3.1301143207550046,2.9446772556304928,drone90,590,60,191,10
2022-08-24 10:35:55,5,513355,8266259,122.77844871573724,278.58858704237747,3.0337220649719234,2.976183961868286,drone90,595,60,187,10
2022-08-24 10:36:00,5,513354,8266189,120.01117335110985,278.5533386547188,3.064302215576172,2.9802813129425045,drone90,600,60,182,10
2022-08-24 10:36:05,5,513356,8266118,115.99878090945408,278.3967454036913,3.131902994155884,2.975853837966919,drone90,605,60,178,10
2022-08-24 10:36:10,5,513357,8266041,118.22559328012832,278.3751155131057,3.0930233268737792,2.997669340133667,drone90,610,60,173,10
2022-08-24 10:36:15,5,513355,8265968,122.32501081479802,278.56991842213904,3.0390086879730225,2.967288080215454,drone90,615,60,168,10
2022-08-24 10:36:20,5,513360,8265891,123.34773128457232,278.7088350410497,2.9320324871310817,3.0073906437938027,drone90,620,60,164,10
2022-08-24 10:36:25,5,513359,8265806,122.95931347296268,278.5781865639967,2.802845738851107,3.137129796254329,drone90,625,60,158,10
2022-08-24 10:36:30,5,513358,8265721,125.3964956949584,278.39994598700696,2.638373825097696,3.1870816705960494,drone90,630,60,153,10
2022-08-24 10:36:35,5,513360,8265639,124.56902826269209,278.19998306764023,2.443742924225636,3.258354892895772,drone90,635,60,148,10
2022-08-24 10:36:40,5,513363,8265555,120.2304831988046,278.18171000251726,2.343726307630539,3.420562376328003,drone90,640,60,143,10
2022-08-24 10:36:45,5,513357,8265465,114.76337380074264,278.31031375524793,2.392244997024536,3.435140453338623,drone90,645,60,137,10
2022-08-24 10:36:50,5,513358,8265381,117.34168876113908,278.257053834725,2.4333730656000285,3.2888368335259264,drone90,650,60,132,10
2022-08-24 10:36:55,5,513362,8265302,120.24406690602254,278.28185196255043,2.404865550994873,3.3653539981842044,drone90,655,60,127,10
2022-08-24 10:37:00,5,513361,8265217,120.97692984418585,278.320092712193,2.28349377822876,3.5113304939270025,drone90,660,60,121,10
2022-08-24 10:37:05,5,513362,8265136,124.25233239909778,278.21270927366504,2.1469636249542234,3.586667188644409,drone90,665,60,116,10
2022-08-24 10:37:10,5,513362,8265058,120.32140718070514,278.1953668008994,2.048398226737977,3.559616132736206,drone90,670,60,112,10
2022-08-24 10:37:15,5,513364,8264979,116.8104587749486,278.4085552907527,1.968656852722168,3.545642240524292,drone90,675,61,107,10
2022-08-24 10:37:20,5,513369,8264907,120.39816165546948,278.46399252560656,2.07563984489441,3.4199528465270994,drone90,680,61,102,10
2022-08-24 10:37:25,5,513365,8264835,122.01465929162477,278.20518763032896,2.245242523193359,3.272321125030518,drone90,685,61,98,10
2022-08-24 10:37:30,5,513356,8264752,118.64102169686107,278.420568838594,2.40656057357788,3.0312552623748785,drone90,690,60,92,10
2022-08-24 10:37:35,5,513367,8264665,121.66569914687103,278.41801031206995,2.5803624382019046,3.039647863388061,drone90,695,61,87,10
2022-08-24 10:37:40,5,513366,8264585,125.1320622788716,278.15760166460984,2.6685094757080075,3.175421585083008,drone90,700,61,82,10
2022-08-24 10:37:45,5,513366,8264507,124.99186452595453,278.01314186792433,2.708884059906006,3.038042343139648,drone90,705,61,77,10
2022-08-24 10:37:50,5,513371,8264428,122.36424012626848,277.9097121573623,2.6495778961181644,3.0674397354125977,drone90,710,61,72,10
2022-08-24 10:37:55,5,513367,8264351,119.66455301169307,277.90674698848875,2.597376125335693,3.054840824127197,drone90,715,61,67,10
2022-08-24 10:38:00,5,513367,8264272,123.30103702720756,278.3321783677763,2.5379032402038577,2.98839453125,drone90,720,61,62,10
2022-08-24 10:38:05,5,513371,8264194,120.11197643819015,278.3826489169197,2.4421925830841067,3.043980403900146,drone90,725,61,58,10
2022-08-24 10:38:10,5,513366,8264114,122.33895326500875,277.738339677968,2.408621118545532,3.036592342376709,drone90,730,61,53,10
2022-08-24 10:38:15,5,513371,8264036,122.73856797110798,277.9491546326231,2.4121050186157227,3.025275211334228,drone90,735,61,48,10
2022-08-24 10:38:20,5,513371,8263960,121.67844220388533,277.8989602345169,2.407052680969239,3.070880132675171,drone90,740,61,43,10
2022-08-24 10:38:25,5,513372,8263882,121.34977679395618,277.9184460075922,2.350276811599731,3.1223710403442384,drone90,745,61,38,10
2022-08-24 10:38:30,5,513373,8263805,122.02793255532043,277.9866791157809,2.296759042739868,3.1607950057983394,drone90,750,61,33,10
2022-08-24 10:38:35,5,513372,8263728,122.3483041262519,277.97397986029216,2.290421998977661,3.138038650512695,drone90,755,61,28,10
2022-08-24 10:38:40,5,513375,8263651,120.21537540493256,277.8473180177613,2.275416353225708,3.129270238876344,drone90,760,61,24,10
2022-08-24 10:38:45,5,513375,8263573,121.350997661614,278.16426085942203,2.201694578170776,3.1643827304840086,drone90,765,61,19,10
2022-08-24 10:38:50,5,513342,8263506,124.3535127340488,278.5876428354438,2.2071237487792965,3.1157197551727296,drone90,770,59,15,10
2022-08-24 10:38:55,5,513244,8263496,122.51532604420667,277.88291395184933,2.431117040634155,2.851451459884643,drone90,775,53,14,10
2022-08-24 10:39:00,5,513147,8263493,122.21137510220288,277.89086426666586,2.58050414466858,2.624135704040527,drone90,780,47,14,10
2022-08-24 10:39:05,5,513105,8263556,120.3723139926389,277.77806205573006,2.648354669570923,2.45935897064209,drone90,785,44,18,10
2022-08-24 10:39:10,5,513132,8263646,122.9463858403413,277.8208494182731,2.650156982421875,2.3602151775360114,drone90,790,46,23,10
2022-08-24 10:39:15,5,513134,8263742,122.54380843168931,277.6083565716536,2.608261426925659,2.376662658691406,drone90,795,46,29,10
2022-08-24 10:39:20,5,513133,8263840,120.76249709963837,277.456420277543,2.5501648635864265,2.442719957351685,drone90,800,46,35,10
2022-08-24 10:39:25,5,513130,8263936,117.92435279728356,277.6209080511827,2.470330205917358,2.486972455978393,drone90,805,46,41,10
2022-08-24 10:39:30,5,513133,8264031,116.95501117523396,277.5799975022357,2.411084970474243,2.5379012203216558,drone90,810,46,47,10
2022-08-24 10:39:35,5,513131,8264126,118.07267530675446,277.71609979891383,2.3581373252868647,2.563199243545532,drone90,815,46,53,10
2022-08-24 10:39:40,5,513131,8264216,120.987712635325,278.17653566033533,2.340368322372437,2.5274490051269534,drone90,820,46,59,10
2022-08-24 10:39:45,5,513131,8264302,117.22831831947754,278.7790838425447,2.414038503646851,2.3554081516265866,drone90,825,46,64,10
2022-08-24 10:39:50,5,513129,8264392,119.37222351542972,278.3737754607726,2.451176553726196,2.1964161987304687,drone90,830,46,70,10
2022-08-24 10:39:55,5,513131,8264481,118.84388824284868,278.4008993735737,2.488348680496215,2.06212452507019,drone90,835,46,75,10
2022-08-24 10:40:00,5,513126,8264575,117.7130409037192,278.3957435864112,2.502871295928955,1.9753438720703127,drone90,840,46,81,10
2022-08-24 10:40:05,5,513128,8264672,124.48147429120895,278.4297513256537,2.4671582622528074,2.009647605895996,drone90,845,46,87,10
2022-08-24 10:40:10,5,513126,8264768,128.2216551826799,278.3902197608445,2.416189512252808,2.099687786102295,drone90,850,46,93,10
2022-08-24 10:40:15,5,513121,8264865,127.4360183217606,278.3023918779465,2.3616167488098148,2.151405326843262,drone90,855,45,99,10
2022-08-24 10:40:20,5,513124,8264960,126.57157011971984,278.4583625175963,2.350962598800659,2.1156800251007075,drone90,860,46,105,10
2022-08-24 10:40:25,5,513126,8265055,124.6384333029832,278.4842083364147,2.3498025264739995,2.0701475582122804,drone90,865,46,111,10
2022-08-24 10:40:30,5,513121,8265154,120.41703111436752,278.2012923580258,2.3185910415649413,2.090241989135742,drone90,870,45,118,10
2022-08-24 10:40:35,5,513122,8265251,120.16671597954186,277.9560171915481,2.2827572364807134,2.137028203964234,drone90,875,45,124,10
2022-08-24 10:40:40,5,513121,8265340,121.90452675020006,278.0102193732583,2.336781929016113,2.076753520965576,drone90,880,45,129,10
2022-08-24 10:40:45,5,513120,8265427,120.70789376485187,278.1580314486642,2.46518758392334,1.9472384061813357,drone90,885,45,135,10
2022-08-24 10:40:50,5,513122,8265514,120.93025604794552,277.9853797520543,2.5675593852996825,1.8427462787628175,drone90,890,45,140,10
2022-08-24 10:40:55,5,513119,8265601,119.08620637140488,277.988910323534,2.6515307712554934,1.7689337682723998,drone90,895,45,145,10
2022-08-24 10:41:00,5,513115,8265697,120.73812336083796,277.8516153809136,2.664189800262452,1.816749583244324,drone90,900,45,151,10
2022-08-24 10:41:05,5,513121,8265796,124.46943066200852,278.1768728612314,2.686534826278687,1.977112048149109,drone90,905,45,158,10
2022-08-24 10:41:10,5,513117,8265889,127.65695077996229,278.3528651179326,2.700473356246948,2.023765392303467,drone90,910,45,163,10
2022-08-24 10:41:15,5,513116,8265983,126.0178950201058,278.35548230148004,2.664850666046142,2.0036751213073734,drone90,915,45,169,10
2022-08-24 10:41:20,5,513113,8266075,123.6362407741976,278.34889045577097,2.661601175308228,1.9367363595962523,drone90,920,45,175,10
2022-08-24 10:41:25,5,513110,8266162,119.01167549762108,278.2185942168388,2.7687823066711426,1.8189528331756588,drone90,925,45,181,10
2022-08-24 10:41:30,5,513109,8266253,116.6806974757748,278.0653591451799,2.8003424415588376,1.785363668441772,drone90,930,45,186,10
2022-08-24 10:41:35,5,513123,8266349,115.1069136782827,278.1103249913692,2.760847005844116,1.900205903053284,drone90,935,45,192,10
2022-08-24 10:41:40,5,513116,8266451,118.23325904485732,278.0326091904636,2.80263302230835,2.115873651504516,drone90,940,45,199,10
2022-08-24 10:41:45,5,513111,8266554,121.41201454757127,277.9769237296032,2.95038074684143,2.372146696090698,drone90,945,45,205,10
2022-08-24 10:41:50,5,513111,8266660,124.648387452645,278.0939846223636,3.126385360717774,2.627989879608154,drone90,950,45,212,10
2022-08-24 10:41:55,5,513111,8266764,126.5160794703999,278.2090046327308,3.1997070159912107,2.791840047836304,drone90,955,45,218,10
2022-08-24 10:42:00,5,513108,8266869,125.24845073949749,278.5605240246946,3.2003808860778813,2.8902475166320807,drone90,960,45,225,10
2022-08-24 10:42:05,5,513092,8266968,121.49984168278324,278.8021139585736,3.226502462387085,2.959074180603028,drone90,965,44,231,10
2022-08-24 10:42:10,5,513021,8266978,120.59429656812112,278.94448026850887,3.096631931304932,3.002661407470703,drone90,970,39,232,10
2022-08-24 10:42:15,5,512942,8266966,120.87888234444574,278.9858445044979,2.853373168945313,3.0999572887420657,drone90,975,34,231,10
2022-08-24 10:42:20,5,512865,8266962,120.4824397912492,278.8253199044574,2.567695116043091,3.206801803588867,drone90,980,29,231,10
2022-08-24 10:42:25,5,512856,8266894,118.36210441541758,278.8104839199496,2.291909170150757,3.320075923919677,drone90,985,29,226,10
2022-08-24 10:42:30,5,512874,8266818,121.21627352091409,278.8369209594889,2.085602472305298,3.3716896858215337,drone90,990,30,222,10
2022-08-24 10:42:35,5,512875,8266745,124.94819406981064,278.64833672560565,2.0513296012878413,3.320396060943604,drone90,995,30,217,10
2022-08-24 10:42:40,5,512874,8266669,127.2296965107917,278.68871648552727,2.078118082046509,3.2928714923858644,drone90,1000,30,212,10
2022-08-24 10:42:45,5,512875,8266591,121.6427504981284,278.6110869223432,2.1494386463165283,3.272597709655761,drone90,1005,30,207,10
2022-08-24 10:42:50,5,512873,8266515,115.16406527236616,278.74642007810127,2.269369165420532,3.2486642093658444,drone90,1010,30,203,10
2022-08-24 10:42:55,5,512874,8266440,114.91355930322246,278.7901259855446,2.2805331745147703,3.2565293292999278,drone90,1015,30,198,10
2022-08-24 10:43:00,5,512869,8266363,112.687650335774,278.7573627167956,2.2540309391021727,3.2526517848968504,drone90,1020,30,193,10
2022-08-24 10:43:05,5,512874,8266285,118.28404335858713,278.74662429475853,2.1482647457122805,3.2690654048919683,drone90,1025,30,188,10
2022-08-24 10:43:10,5,512873,8266206,122.90733499657355,278.8636316970774,2.0066439180374145,3.2856174030303955,drone90,1030,30,183,10
2022-08-24 10:43:15,5,512875,8266124,125.23349115527776,278.8771390490759,1.8185020027160643,3.33712663269043,drone90,1035,30,178,10
2022-08-24 10:43:20,5,512879,8266047,124.20354276510923,278.7915485522552,1.7301554384231566,3.3563234004974363,drone90,1040,30,173,10
